Path,Video,Subject,SuperTrial,Capture,StartFrame,EndFrame,Gesture
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,197,350,G8
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,351,425,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,426,541,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,542,635,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,636,853,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,854,1052,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,1053,1149,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,1150,1561,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,1562,1616,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,1617,1700,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,1701,1772,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,1773,1882,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,1883,2066,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,2067,2114,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,2115,2164,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,2165,2243,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,2244,2313,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,2314,2583,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,2584,2691,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture1,Suturing_D001_capture1,D,D001,capture1,2692,2770,G11
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,118,145,G1
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,146,196,G5
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,197,350,G8
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,351,425,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,426,541,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,542,635,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,636,853,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,854,1052,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,1053,1149,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,1150,1561,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,1562,1616,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,1617,1700,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,1701,1772,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,1773,1882,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,1883,2066,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,2067,2114,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,2115,2164,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,2165,2243,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,2244,2313,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,2314,2583,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,2584,2691,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D001_capture2,Suturing_D001_capture2,D,D001,capture2,2692,2770,G11
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,31,77,G1
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,78,129,G5
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,130,182,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,183,342,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,343,427,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,428,522,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,523,630,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,631,721,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,722,897,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,898,940,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,941,1001,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,1002,1085,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,1086,1172,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,1173,1317,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,1318,1382,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,1383,1489,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,1490,1563,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,1564,1613,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,1614,1842,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,1843,1893,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,1894,1912,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture1,Suturing_D002_capture1,D,D002,capture1,1913,2032,G11
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,31,77,G1
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,78,129,G5
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,130,182,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,183,342,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,343,427,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,428,522,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,523,630,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,631,721,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,722,897,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,898,940,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,941,1001,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,1002,1085,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,1086,1172,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,1173,1317,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,1318,1382,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,1383,1489,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,1490,1563,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,1564,1613,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,1614,1842,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,1843,1893,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,1894,1912,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D002_capture2,Suturing_D002_capture2,D,D002,capture2,1913,2032,G11
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,14,91,G1
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,92,151,G5
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,152,217,G8
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,218,254,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,255,417,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,418,484,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,485,589,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,590,742,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,743,797,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,798,966,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,967,1012,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,1013,1240,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,1241,1265,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,1266,1339,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,1340,1420,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,1421,1586,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,1587,1635,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,1636,1689,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,1690,1759,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,1760,1805,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,1806,2135,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,2136,2184,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,2185,2226,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture1,Suturing_D003_capture1,D,D003,capture1,2227,2317,G11
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,14,91,G1
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,92,151,G5
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,152,217,G8
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,218,254,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,255,417,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,418,484,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,485,589,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,590,742,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,743,797,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,798,966,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,967,1012,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,1013,1240,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,1241,1265,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,1266,1339,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,1340,1420,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,1421,1586,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,1587,1635,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,1636,1689,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,1690,1759,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,1760,1805,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,1806,2135,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,2136,2184,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,2185,2226,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D003_capture2,Suturing_D003_capture2,D,D003,capture2,2227,2317,G11
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,41,98,G1
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,99,190,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,191,275,G8
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,276,326,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,327,477,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,478,541,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,542,655,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,656,736,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,737,780,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,781,910,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,911,1020,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,1021,1153,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,1154,1353,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,1354,1408,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,1409,1592,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,1593,1729,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,1730,2039,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,2040,2154,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,2155,2254,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,2255,2451,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,2452,2509,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,2510,2555,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture1,Suturing_D004_capture1,D,D004,capture1,2556,2682,G11
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,41,98,G1
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,99,190,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,191,275,G8
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,276,326,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,327,477,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,478,541,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,542,655,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,656,736,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,737,780,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,781,910,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,911,1020,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,1021,1153,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,1154,1353,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,1354,1408,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,1409,1592,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,1593,1729,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,1730,2039,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,2040,2154,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,2155,2254,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,2255,2451,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,2452,2509,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,2510,2555,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D004_capture2,Suturing_D004_capture2,D,D004,capture2,2556,2682,G11
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,21,57,G1
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,58,134,G5
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,135,221,G8
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,222,294,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,295,402,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,403,466,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,467,528,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,529,621,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,622,689,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,690,820,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,821,875,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,876,930,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,931,1011,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,1012,1115,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,1116,1249,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,1250,1336,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,1337,1373,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,1374,1433,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,1434,1496,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,1497,1625,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,1626,1678,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,1679,1714,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture1,Suturing_D005_capture1,D,D005,capture1,1715,1779,G11
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,21,57,G1
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,58,134,G5
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,135,221,G8
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,222,294,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,295,402,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,403,466,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,467,528,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,529,621,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,622,689,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,690,820,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,821,875,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,876,930,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,931,1011,G4
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,1012,1115,G2
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,1116,1249,G3
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,1250,1336,G6
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,1337,1373,G9
datasets\jigsaw\Suturing\Suturing\video\Suturing_D005_capture2,Suturing_D005_capture2,D,D005,capture2,1374,1433,G4
