Path,Video,Subject,SuperTrial,Capture,StartFrame,EndFrame,Gesture
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,617,762,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,763,963,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,964,1029,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,1030,1386,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,1387,1429,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,1430,1497,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,1498,1633,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,1634,1880,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,1881,1943,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,1944,2000,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,2001,2066,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,2067,2635,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,2636,2740,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,2741,3358,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,3359,3445,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,3446,3497,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture1,Needle_Passing_C002_capture1,C,C002,capture1,3498,3613,G11
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,50,141,G1
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,142,247,G5
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,248,472,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,473,616,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,617,762,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,763,963,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,964,1029,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,1030,1386,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,1387,1429,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,1430,1497,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,1498,1633,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,1634,1880,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,1881,1943,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,1944,2000,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,2001,2066,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,2067,2635,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,2636,2740,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,2741,3358,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,3359,3445,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,3446,3497,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C002_capture2,Needle_Passing_C002_capture2,C,C002,capture2,3498,3613,G11
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,50,116,G1
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,117,176,G5
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,177,367,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,368,694,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,695,797,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,798,824,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,825,1213,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,1214,1257,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,1258,1346,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,1347,1839,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,1840,2061,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,2062,2210,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,2211,2336,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,2337,2382,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,2383,2471,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,2472,2552,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,2553,2710,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,2711,2783,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,2784,2870,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,2871,2982,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,2983,3215,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,3216,3373,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,3374,3443,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture1,Needle_Passing_C003_capture1,C,C003,capture1,3444,3572,G11
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,50,116,G1
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,117,176,G5
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,177,367,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,368,694,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,695,797,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,798,824,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,825,1213,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,1214,1257,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,1258,1346,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,1347,1839,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,1840,2061,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,2062,2210,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,2211,2336,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,2337,2382,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,2383,2471,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,2472,2552,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,2553,2710,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,2711,2783,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,2784,2870,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,2871,2982,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,2983,3215,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,3216,3373,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,3374,3443,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C003_capture2,Needle_Passing_C003_capture2,C,C003,capture2,3444,3572,G11
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,30,178,G1
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,179,237,G5
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,238,377,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,378,641,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,642,703,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,704,804,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,805,872,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,873,1079,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,1080,1145,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,1146,1197,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,1198,1309,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,1310,1605,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,1606,1664,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,1665,1819,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,1820,1915,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,1916,2120,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,2121,2216,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,2217,2308,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture1,Needle_Passing_C004_capture1,C,C004,capture1,2309,2400,G11
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,30,178,G1
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,179,237,G5
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,238,377,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,378,641,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,642,703,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,704,804,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,805,872,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,873,1079,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,1080,1145,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,1146,1197,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,1198,1309,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,1310,1605,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,1606,1664,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,1665,1819,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,1820,1915,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,1916,2120,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,2121,2216,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,2217,2308,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C004_capture2,Needle_Passing_C004_capture2,C,C004,capture2,2309,2400,G11
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,51,212,G1
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,213,259,G5
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,260,402,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,403,626,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,627,744,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,745,813,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,814,1003,G9
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,1004,1068,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,1069,1112,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,1113,1218,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,1219,1285,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,1286,1338,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,1339,1399,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,1400,1526,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,1527,1583,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,1584,1623,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,1624,1678,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,1679,2033,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,2034,2113,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,2114,2458,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture1,Needle_Passing_C005_capture1,C,C005,capture1,2459,2557,G11
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,51,212,G1
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,213,259,G5
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,260,402,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,403,626,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,627,744,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,745,813,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,814,1003,G9
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,1004,1068,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,1069,1112,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,1113,1218,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,1219,1285,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,1286,1338,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,1339,1399,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,1400,1526,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,1527,1583,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,1584,1623,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,1624,1678,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,1679,2033,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,2034,2113,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,2114,2458,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_C005_capture2,Needle_Passing_C005_capture2,C,C005,capture2,2459,2557,G11
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,46,113,G1
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,114,427,G5
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,428,606,G1
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,607,936,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,937,978,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,979,1122,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,1123,1188,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,1189,1596,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,1597,1669,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,1670,1710,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,1711,1763,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,1764,2068,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,2069,2153,G3
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,2154,2234,G6
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,2235,2303,G4
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,2304,2408,G5
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,2409,2487,G8
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,2488,3049,G2
datasets\jigsaw\Needle_Passing\Needle_Passing\video\Needle_Passing_D001_capture1,Needle_Passing_D001_capture1,D,D001,capture1,3050,3228,G5
