Path,Video,Subject,SuperTrial,Capture,StartFrame,EndFrame,Gesture
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D001_capture1,Knot_Tying_D001_capture1,D,D001,capture1,1175,1276,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D001_capture1,Knot_Tying_D001_capture1,D,D001,capture1,1277,1348,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D001_capture2,Knot_Tying_D001_capture2,D,D001,capture2,41,170,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D001_capture2,Knot_Tying_D001_capture2,D,D001,capture2,171,237,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D001_capture2,Knot_Tying_D001_capture2,D,D001,capture2,238,310,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D001_capture2,Knot_Tying_D001_capture2,D,D001,capture2,311,624,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D001_capture2,Knot_Tying_D001_capture2,D,D001,capture2,625,734,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D001_capture2,Knot_Tying_D001_capture2,D,D001,capture2,735,831,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D001_capture2,Knot_Tying_D001_capture2,D,D001,capture2,832,989,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D001_capture2,Knot_Tying_D001_capture2,D,D001,capture2,990,1120,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D001_capture2,Knot_Tying_D001_capture2,D,D001,capture2,1121,1174,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D001_capture2,Knot_Tying_D001_capture2,D,D001,capture2,1175,1276,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D001_capture2,Knot_Tying_D001_capture2,D,D001,capture2,1277,1348,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture1,Knot_Tying_D002_capture1,D,D002,capture1,21,105,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture1,Knot_Tying_D002_capture1,D,D002,capture1,106,221,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture1,Knot_Tying_D002_capture1,D,D002,capture1,222,293,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture1,Knot_Tying_D002_capture1,D,D002,capture1,294,410,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture1,Knot_Tying_D002_capture1,D,D002,capture1,411,553,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture1,Knot_Tying_D002_capture1,D,D002,capture1,554,634,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture1,Knot_Tying_D002_capture1,D,D002,capture1,635,799,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture1,Knot_Tying_D002_capture1,D,D002,capture1,800,894,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture1,Knot_Tying_D002_capture1,D,D002,capture1,895,1007,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture1,Knot_Tying_D002_capture1,D,D002,capture1,1008,1151,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture1,Knot_Tying_D002_capture1,D,D002,capture1,1152,1227,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture2,Knot_Tying_D002_capture2,D,D002,capture2,21,105,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture2,Knot_Tying_D002_capture2,D,D002,capture2,106,221,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture2,Knot_Tying_D002_capture2,D,D002,capture2,222,293,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture2,Knot_Tying_D002_capture2,D,D002,capture2,294,410,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture2,Knot_Tying_D002_capture2,D,D002,capture2,411,553,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture2,Knot_Tying_D002_capture2,D,D002,capture2,554,634,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture2,Knot_Tying_D002_capture2,D,D002,capture2,635,799,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture2,Knot_Tying_D002_capture2,D,D002,capture2,800,894,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture2,Knot_Tying_D002_capture2,D,D002,capture2,895,1007,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture2,Knot_Tying_D002_capture2,D,D002,capture2,1008,1151,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D002_capture2,Knot_Tying_D002_capture2,D,D002,capture2,1152,1227,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture1,Knot_Tying_D003_capture1,D,D003,capture1,25,93,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture1,Knot_Tying_D003_capture1,D,D003,capture1,94,211,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture1,Knot_Tying_D003_capture1,D,D003,capture1,212,300,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture1,Knot_Tying_D003_capture1,D,D003,capture1,301,359,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture1,Knot_Tying_D003_capture1,D,D003,capture1,360,479,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture1,Knot_Tying_D003_capture1,D,D003,capture1,480,551,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture1,Knot_Tying_D003_capture1,D,D003,capture1,552,729,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture1,Knot_Tying_D003_capture1,D,D003,capture1,730,1012,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture1,Knot_Tying_D003_capture1,D,D003,capture1,1013,1060,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture1,Knot_Tying_D003_capture1,D,D003,capture1,1061,1151,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture1,Knot_Tying_D003_capture1,D,D003,capture1,1152,1220,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture2,Knot_Tying_D003_capture2,D,D003,capture2,25,93,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture2,Knot_Tying_D003_capture2,D,D003,capture2,94,211,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture2,Knot_Tying_D003_capture2,D,D003,capture2,212,300,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture2,Knot_Tying_D003_capture2,D,D003,capture2,301,359,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture2,Knot_Tying_D003_capture2,D,D003,capture2,360,479,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture2,Knot_Tying_D003_capture2,D,D003,capture2,480,551,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture2,Knot_Tying_D003_capture2,D,D003,capture2,552,729,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture2,Knot_Tying_D003_capture2,D,D003,capture2,730,1012,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture2,Knot_Tying_D003_capture2,D,D003,capture2,1013,1060,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture2,Knot_Tying_D003_capture2,D,D003,capture2,1061,1151,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D003_capture2,Knot_Tying_D003_capture2,D,D003,capture2,1152,1220,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture1,Knot_Tying_D004_capture1,D,D004,capture1,28,109,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture1,Knot_Tying_D004_capture1,D,D004,capture1,110,216,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture1,Knot_Tying_D004_capture1,D,D004,capture1,217,262,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture1,Knot_Tying_D004_capture1,D,D004,capture1,263,313,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture1,Knot_Tying_D004_capture1,D,D004,capture1,314,411,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture1,Knot_Tying_D004_capture1,D,D004,capture1,412,488,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture1,Knot_Tying_D004_capture1,D,D004,capture1,489,610,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture1,Knot_Tying_D004_capture1,D,D004,capture1,611,686,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture1,Knot_Tying_D004_capture1,D,D004,capture1,687,765,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture1,Knot_Tying_D004_capture1,D,D004,capture1,766,859,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture1,Knot_Tying_D004_capture1,D,D004,capture1,860,936,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture2,Knot_Tying_D004_capture2,D,D004,capture2,28,109,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture2,Knot_Tying_D004_capture2,D,D004,capture2,110,216,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture2,Knot_Tying_D004_capture2,D,D004,capture2,217,262,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture2,Knot_Tying_D004_capture2,D,D004,capture2,263,313,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture2,Knot_Tying_D004_capture2,D,D004,capture2,314,411,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture2,Knot_Tying_D004_capture2,D,D004,capture2,412,488,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture2,Knot_Tying_D004_capture2,D,D004,capture2,489,610,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture2,Knot_Tying_D004_capture2,D,D004,capture2,611,686,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture2,Knot_Tying_D004_capture2,D,D004,capture2,687,765,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture2,Knot_Tying_D004_capture2,D,D004,capture2,766,859,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D004_capture2,Knot_Tying_D004_capture2,D,D004,capture2,860,936,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture1,Knot_Tying_D005_capture1,D,D005,capture1,20,83,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture1,Knot_Tying_D005_capture1,D,D005,capture1,84,223,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture1,Knot_Tying_D005_capture1,D,D005,capture1,224,309,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture1,Knot_Tying_D005_capture1,D,D005,capture1,310,385,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture1,Knot_Tying_D005_capture1,D,D005,capture1,386,530,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture1,Knot_Tying_D005_capture1,D,D005,capture1,531,594,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture1,Knot_Tying_D005_capture1,D,D005,capture1,595,703,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture1,Knot_Tying_D005_capture1,D,D005,capture1,704,772,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture1,Knot_Tying_D005_capture1,D,D005,capture1,773,860,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture1,Knot_Tying_D005_capture1,D,D005,capture1,861,1033,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture1,Knot_Tying_D005_capture1,D,D005,capture1,1034,1117,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture2,Knot_Tying_D005_capture2,D,D005,capture2,20,83,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture2,Knot_Tying_D005_capture2,D,D005,capture2,84,223,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture2,Knot_Tying_D005_capture2,D,D005,capture2,224,309,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture2,Knot_Tying_D005_capture2,D,D005,capture2,310,385,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture2,Knot_Tying_D005_capture2,D,D005,capture2,386,530,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture2,Knot_Tying_D005_capture2,D,D005,capture2,531,594,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture2,Knot_Tying_D005_capture2,D,D005,capture2,595,703,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture2,Knot_Tying_D005_capture2,D,D005,capture2,704,772,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture2,Knot_Tying_D005_capture2,D,D005,capture2,773,860,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture2,Knot_Tying_D005_capture2,D,D005,capture2,861,1033,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_D005_capture2,Knot_Tying_D005_capture2,D,D005,capture2,1034,1117,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture1,Knot_Tying_E001_capture1,E,E001,capture1,139,369,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture1,Knot_Tying_E001_capture1,E,E001,capture1,370,520,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture1,Knot_Tying_E001_capture1,E,E001,capture1,521,589,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture1,Knot_Tying_E001_capture1,E,E001,capture1,590,732,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture1,Knot_Tying_E001_capture1,E,E001,capture1,733,841,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture1,Knot_Tying_E001_capture1,E,E001,capture1,842,955,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture1,Knot_Tying_E001_capture1,E,E001,capture1,956,1027,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture1,Knot_Tying_E001_capture1,E,E001,capture1,1028,1104,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture1,Knot_Tying_E001_capture1,E,E001,capture1,1105,1434,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture1,Knot_Tying_E001_capture1,E,E001,capture1,1435,1550,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture2,Knot_Tying_E001_capture2,E,E001,capture2,139,369,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture2,Knot_Tying_E001_capture2,E,E001,capture2,370,520,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture2,Knot_Tying_E001_capture2,E,E001,capture2,521,589,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture2,Knot_Tying_E001_capture2,E,E001,capture2,590,732,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture2,Knot_Tying_E001_capture2,E,E001,capture2,733,841,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture2,Knot_Tying_E001_capture2,E,E001,capture2,842,955,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture2,Knot_Tying_E001_capture2,E,E001,capture2,956,1027,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture2,Knot_Tying_E001_capture2,E,E001,capture2,1028,1104,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture2,Knot_Tying_E001_capture2,E,E001,capture2,1105,1434,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E001_capture2,Knot_Tying_E001_capture2,E,E001,capture2,1435,1550,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture1,Knot_Tying_E002_capture1,E,E002,capture1,40,135,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture1,Knot_Tying_E002_capture1,E,E002,capture1,136,270,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture1,Knot_Tying_E002_capture1,E,E002,capture1,271,368,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture1,Knot_Tying_E002_capture1,E,E002,capture1,369,434,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture1,Knot_Tying_E002_capture1,E,E002,capture1,435,614,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture1,Knot_Tying_E002_capture1,E,E002,capture1,615,717,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture1,Knot_Tying_E002_capture1,E,E002,capture1,718,844,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture1,Knot_Tying_E002_capture1,E,E002,capture1,845,956,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture1,Knot_Tying_E002_capture1,E,E002,capture1,957,1010,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture1,Knot_Tying_E002_capture1,E,E002,capture1,1011,1157,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture1,Knot_Tying_E002_capture1,E,E002,capture1,1158,1257,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture2,Knot_Tying_E002_capture2,E,E002,capture2,40,135,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture2,Knot_Tying_E002_capture2,E,E002,capture2,136,270,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture2,Knot_Tying_E002_capture2,E,E002,capture2,271,368,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture2,Knot_Tying_E002_capture2,E,E002,capture2,369,434,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture2,Knot_Tying_E002_capture2,E,E002,capture2,435,614,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture2,Knot_Tying_E002_capture2,E,E002,capture2,615,717,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture2,Knot_Tying_E002_capture2,E,E002,capture2,718,844,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture2,Knot_Tying_E002_capture2,E,E002,capture2,845,956,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture2,Knot_Tying_E002_capture2,E,E002,capture2,957,1010,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture2,Knot_Tying_E002_capture2,E,E002,capture2,1011,1157,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E002_capture2,Knot_Tying_E002_capture2,E,E002,capture2,1158,1257,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture1,Knot_Tying_E003_capture1,E,E003,capture1,163,242,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture1,Knot_Tying_E003_capture1,E,E003,capture1,243,399,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture1,Knot_Tying_E003_capture1,E,E003,capture1,400,503,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture1,Knot_Tying_E003_capture1,E,E003,capture1,504,571,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture1,Knot_Tying_E003_capture1,E,E003,capture1,572,751,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture1,Knot_Tying_E003_capture1,E,E003,capture1,752,883,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture1,Knot_Tying_E003_capture1,E,E003,capture1,884,975,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture1,Knot_Tying_E003_capture1,E,E003,capture1,976,1054,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture1,Knot_Tying_E003_capture1,E,E003,capture1,1055,1101,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture1,Knot_Tying_E003_capture1,E,E003,capture1,1102,1249,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture1,Knot_Tying_E003_capture1,E,E003,capture1,1250,1360,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture2,Knot_Tying_E003_capture2,E,E003,capture2,163,242,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture2,Knot_Tying_E003_capture2,E,E003,capture2,243,399,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture2,Knot_Tying_E003_capture2,E,E003,capture2,400,503,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture2,Knot_Tying_E003_capture2,E,E003,capture2,504,571,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture2,Knot_Tying_E003_capture2,E,E003,capture2,572,751,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture2,Knot_Tying_E003_capture2,E,E003,capture2,752,883,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture2,Knot_Tying_E003_capture2,E,E003,capture2,884,975,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture2,Knot_Tying_E003_capture2,E,E003,capture2,976,1054,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture2,Knot_Tying_E003_capture2,E,E003,capture2,1055,1101,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture2,Knot_Tying_E003_capture2,E,E003,capture2,1102,1249,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E003_capture2,Knot_Tying_E003_capture2,E,E003,capture2,1250,1360,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture1,Knot_Tying_E004_capture1,E,E004,capture1,60,123,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture1,Knot_Tying_E004_capture1,E,E004,capture1,124,265,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture1,Knot_Tying_E004_capture1,E,E004,capture1,266,361,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture1,Knot_Tying_E004_capture1,E,E004,capture1,362,429,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture1,Knot_Tying_E004_capture1,E,E004,capture1,430,640,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture1,Knot_Tying_E004_capture1,E,E004,capture1,641,785,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture1,Knot_Tying_E004_capture1,E,E004,capture1,786,933,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture1,Knot_Tying_E004_capture1,E,E004,capture1,934,1018,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture1,Knot_Tying_E004_capture1,E,E004,capture1,1019,1093,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture1,Knot_Tying_E004_capture1,E,E004,capture1,1094,1265,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture1,Knot_Tying_E004_capture1,E,E004,capture1,1266,1363,G11
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture2,Knot_Tying_E004_capture2,E,E004,capture2,60,123,G1
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture2,Knot_Tying_E004_capture2,E,E004,capture2,124,265,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture2,Knot_Tying_E004_capture2,E,E004,capture2,266,361,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture2,Knot_Tying_E004_capture2,E,E004,capture2,362,429,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture2,Knot_Tying_E004_capture2,E,E004,capture2,430,640,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture2,Knot_Tying_E004_capture2,E,E004,capture2,641,785,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture2,Knot_Tying_E004_capture2,E,E004,capture2,786,933,G12
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture2,Knot_Tying_E004_capture2,E,E004,capture2,934,1018,G13
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture2,Knot_Tying_E004_capture2,E,E004,capture2,1019,1093,G14
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture2,Knot_Tying_E004_capture2,E,E004,capture2,1094,1265,G15
datasets\jigsaw\Knot_Tying\Knot_Tying\video\Knot_Tying_E004_capture2,Knot_Tying_E004_capture2,E,E004,capture2,1266,1363,G11
